GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106,HD02_VD106,HD01_VD107,HD02_VD107,HD01_VD108,HD02_VD108,HD01_VD109,HD02_VD109,HD01_VD110,HD02_VD110,HD01_VD111,HD02_VD111,HD01_VD112,HD02_VD112,HD01_VD113,HD02_VD113,HD01_VD114,HD02_VD114,HD01_VD115,HD02_VD115,HD01_VD116,HD02_VD116,HD01_VD117,HD02_VD117,HD01_VD118,HD02_VD118,HD01_VD119,HD02_VD119,HD01_VD120,HD02_VD120,HD01_VD121,HD02_VD121,HD01_VD122,HD02_VD122,HD01_VD123,HD02_VD123,HD01_VD124,HD02_VD124,HD01_VD125,HD02_VD125,HD01_VD126,HD02_VD126,HD01_VD127,HD02_VD127,HD01_VD128,HD02_VD128,HD01_VD129,HD02_VD129,HD01_VD130,HD02_VD130,HD01_VD131,HD02_VD131
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 6 years:,Margin of Error; Under 6 years:,Estimate; Under 6 years: - Under .50,Margin of Error; Under 6 years: - Under .50,Estimate; Under 6 years: - .50 to .74,Margin of Error; Under 6 years: - .50 to .74,Estimate; Under 6 years: - .75 to .99,Margin of Error; Under 6 years: - .75 to .99,Estimate; Under 6 years: - 1.00 to 1.24,Margin of Error; Under 6 years: - 1.00 to 1.24,Estimate; Under 6 years: - 1.25 to 1.49,Margin of Error; Under 6 years: - 1.25 to 1.49,Estimate; Under 6 years: - 1.50 to 1.74,Margin of Error; Under 6 years: - 1.50 to 1.74,Estimate; Under 6 years: - 1.75 to 1.84,Margin of Error; Under 6 years: - 1.75 to 1.84,Estimate; Under 6 years: - 1.85 to 1.99,Margin of Error; Under 6 years: - 1.85 to 1.99,Estimate; Under 6 years: - 2.00 to 2.99,Margin of Error; Under 6 years: - 2.00 to 2.99,Estimate; Under 6 years: - 3.00 to 3.99,Margin of Error; Under 6 years: - 3.00 to 3.99,Estimate; Under 6 years: - 4.00 to 4.99,Margin of Error; Under 6 years: - 4.00 to 4.99,Estimate; Under 6 years: - 5.00 and over,Margin of Error; Under 6 years: - 5.00 and over,Estimate; 6 to 11 years:,Margin of Error; 6 to 11 years:,Estimate; 6 to 11 years: - Under .50,Margin of Error; 6 to 11 years: - Under .50,Estimate; 6 to 11 years: - .50 to .74,Margin of Error; 6 to 11 years: - .50 to .74,Estimate; 6 to 11 years: - .75 to .99,Margin of Error; 6 to 11 years: - .75 to .99,Estimate; 6 to 11 years: - 1.00 to 1.24,Margin of Error; 6 to 11 years: - 1.00 to 1.24,Estimate; 6 to 11 years: - 1.25 to 1.49,Margin of Error; 6 to 11 years: - 1.25 to 1.49,Estimate; 6 to 11 years: - 1.50 to 1.74,Margin of Error; 6 to 11 years: - 1.50 to 1.74,Estimate; 6 to 11 years: - 1.75 to 1.84,Margin of Error; 6 to 11 years: - 1.75 to 1.84,Estimate; 6 to 11 years: - 1.85 to 1.99,Margin of Error; 6 to 11 years: - 1.85 to 1.99,Estimate; 6 to 11 years: - 2.00 to 2.99,Margin of Error; 6 to 11 years: - 2.00 to 2.99,Estimate; 6 to 11 years: - 3.00 to 3.99,Margin of Error; 6 to 11 years: - 3.00 to 3.99,Estimate; 6 to 11 years: - 4.00 to 4.99,Margin of Error; 6 to 11 years: - 4.00 to 4.99,Estimate; 6 to 11 years: - 5.00 and over,Margin of Error; 6 to 11 years: - 5.00 and over,Estimate; 12 to 17 years:,Margin of Error; 12 to 17 years:,Estimate; 12 to 17 years: - Under .50,Margin of Error; 12 to 17 years: - Under .50,Estimate; 12 to 17 years: - .50 to .74,Margin of Error; 12 to 17 years: - .50 to .74,Estimate; 12 to 17 years: - .75 to .99,Margin of Error; 12 to 17 years: - .75 to .99,Estimate; 12 to 17 years: - 1.00 to 1.24,Margin of Error; 12 to 17 years: - 1.00 to 1.24,Estimate; 12 to 17 years: - 1.25 to 1.49,Margin of Error; 12 to 17 years: - 1.25 to 1.49,Estimate; 12 to 17 years: - 1.50 to 1.74,Margin of Error; 12 to 17 years: - 1.50 to 1.74,Estimate; 12 to 17 years: - 1.75 to 1.84,Margin of Error; 12 to 17 years: - 1.75 to 1.84,Estimate; 12 to 17 years: - 1.85 to 1.99,Margin of Error; 12 to 17 years: - 1.85 to 1.99,Estimate; 12 to 17 years: - 2.00 to 2.99,Margin of Error; 12 to 17 years: - 2.00 to 2.99,Estimate; 12 to 17 years: - 3.00 to 3.99,Margin of Error; 12 to 17 years: - 3.00 to 3.99,Estimate; 12 to 17 years: - 4.00 to 4.99,Margin of Error; 12 to 17 years: - 4.00 to 4.99,Estimate; 12 to 17 years: - 5.00 and over,Margin of Error; 12 to 17 years: - 5.00 and over,Estimate; 18 to 24 years:,Margin of Error; 18 to 24 years:,Estimate; 18 to 24 years: - Under .50,Margin of Error; 18 to 24 years: - Under .50,Estimate; 18 to 24 years: - .50 to .74,Margin of Error; 18 to 24 years: - .50 to .74,Estimate; 18 to 24 years: - .75 to .99,Margin of Error; 18 to 24 years: - .75 to .99,Estimate; 18 to 24 years: - 1.00 to 1.24,Margin of Error; 18 to 24 years: - 1.00 to 1.24,Estimate; 18 to 24 years: - 1.25 to 1.49,Margin of Error; 18 to 24 years: - 1.25 to 1.49,Estimate; 18 to 24 years: - 1.50 to 1.74,Margin of Error; 18 to 24 years: - 1.50 to 1.74,Estimate; 18 to 24 years: - 1.75 to 1.84,Margin of Error; 18 to 24 years: - 1.75 to 1.84,Estimate; 18 to 24 years: - 1.85 to 1.99,Margin of Error; 18 to 24 years: - 1.85 to 1.99,Estimate; 18 to 24 years: - 2.00 to 2.99,Margin of Error; 18 to 24 years: - 2.00 to 2.99,Estimate; 18 to 24 years: - 3.00 to 3.99,Margin of Error; 18 to 24 years: - 3.00 to 3.99,Estimate; 18 to 24 years: - 4.00 to 4.99,Margin of Error; 18 to 24 years: - 4.00 to 4.99,Estimate; 18 to 24 years: - 5.00 and over,Margin of Error; 18 to 24 years: - 5.00 and over,Estimate; 25 to 34 years:,Margin of Error; 25 to 34 years:,Estimate; 25 to 34 years: - Under .50,Margin of Error; 25 to 34 years: - Under .50,Estimate; 25 to 34 years: - .50 to .74,Margin of Error; 25 to 34 years: - .50 to .74,Estimate; 25 to 34 years: - .75 to .99,Margin of Error; 25 to 34 years: - .75 to .99,Estimate; 25 to 34 years: - 1.00 to 1.24,Margin of Error; 25 to 34 years: - 1.00 to 1.24,Estimate; 25 to 34 years: - 1.25 to 1.49,Margin of Error; 25 to 34 years: - 1.25 to 1.49,Estimate; 25 to 34 years: - 1.50 to 1.74,Margin of Error; 25 to 34 years: - 1.50 to 1.74,Estimate; 25 to 34 years: - 1.75 to 1.84,Margin of Error; 25 to 34 years: - 1.75 to 1.84,Estimate; 25 to 34 years: - 1.85 to 1.99,Margin of Error; 25 to 34 years: - 1.85 to 1.99,Estimate; 25 to 34 years: - 2.00 to 2.99,Margin of Error; 25 to 34 years: - 2.00 to 2.99,Estimate; 25 to 34 years: - 3.00 to 3.99,Margin of Error; 25 to 34 years: - 3.00 to 3.99,Estimate; 25 to 34 years: - 4.00 to 4.99,Margin of Error; 25 to 34 years: - 4.00 to 4.99,Estimate; 25 to 34 years: - 5.00 and over,Margin of Error; 25 to 34 years: - 5.00 and over,Estimate; 35 to 44 years:,Margin of Error; 35 to 44 years:,Estimate; 35 to 44 years: - Under .50,Margin of Error; 35 to 44 years: - Under .50,Estimate; 35 to 44 years: - .50 to .74,Margin of Error; 35 to 44 years: - .50 to .74,Estimate; 35 to 44 years: - .75 to .99,Margin of Error; 35 to 44 years: - .75 to .99,Estimate; 35 to 44 years: - 1.00 to 1.24,Margin of Error; 35 to 44 years: - 1.00 to 1.24,Estimate; 35 to 44 years: - 1.25 to 1.49,Margin of Error; 35 to 44 years: - 1.25 to 1.49,Estimate; 35 to 44 years: - 1.50 to 1.74,Margin of Error; 35 to 44 years: - 1.50 to 1.74,Estimate; 35 to 44 years: - 1.75 to 1.84,Margin of Error; 35 to 44 years: - 1.75 to 1.84,Estimate; 35 to 44 years: - 1.85 to 1.99,Margin of Error; 35 to 44 years: - 1.85 to 1.99,Estimate; 35 to 44 years: - 2.00 to 2.99,Margin of Error; 35 to 44 years: - 2.00 to 2.99,Estimate; 35 to 44 years: - 3.00 to 3.99,Margin of Error; 35 to 44 years: - 3.00 to 3.99,Estimate; 35 to 44 years: - 4.00 to 4.99,Margin of Error; 35 to 44 years: - 4.00 to 4.99,Estimate; 35 to 44 years: - 5.00 and over,Margin of Error; 35 to 44 years: - 5.00 and over,Estimate; 45 to 54 years:,Margin of Error; 45 to 54 years:,Estimate; 45 to 54 years: - Under .50,Margin of Error; 45 to 54 years: - Under .50,Estimate; 45 to 54 years: - .50 to .74,Margin of Error; 45 to 54 years: - .50 to .74,Estimate; 45 to 54 years: - .75 to .99,Margin of Error; 45 to 54 years: - .75 to .99,Estimate; 45 to 54 years: - 1.00 to 1.24,Margin of Error; 45 to 54 years: - 1.00 to 1.24,Estimate; 45 to 54 years: - 1.25 to 1.49,Margin of Error; 45 to 54 years: - 1.25 to 1.49,Estimate; 45 to 54 years: - 1.50 to 1.74,Margin of Error; 45 to 54 years: - 1.50 to 1.74,Estimate; 45 to 54 years: - 1.75 to 1.84,Margin of Error; 45 to 54 years: - 1.75 to 1.84,Estimate; 45 to 54 years: - 1.85 to 1.99,Margin of Error; 45 to 54 years: - 1.85 to 1.99,Estimate; 45 to 54 years: - 2.00 to 2.99,Margin of Error; 45 to 54 years: - 2.00 to 2.99,Estimate; 45 to 54 years: - 3.00 to 3.99,Margin of Error; 45 to 54 years: - 3.00 to 3.99,Estimate; 45 to 54 years: - 4.00 to 4.99,Margin of Error; 45 to 54 years: - 4.00 to 4.99,Estimate; 45 to 54 years: - 5.00 and over,Margin of Error; 45 to 54 years: - 5.00 and over,Estimate; 55 to 64 years:,Margin of Error; 55 to 64 years:,Estimate; 55 to 64 years: - Under .50,Margin of Error; 55 to 64 years: - Under .50,Estimate; 55 to 64 years: - .50 to .74,Margin of Error; 55 to 64 years: - .50 to .74,Estimate; 55 to 64 years: - .75 to .99,Margin of Error; 55 to 64 years: - .75 to .99,Estimate; 55 to 64 years: - 1.00 to 1.24,Margin of Error; 55 to 64 years: - 1.00 to 1.24,Estimate; 55 to 64 years: - 1.25 to 1.49,Margin of Error; 55 to 64 years: - 1.25 to 1.49,Estimate; 55 to 64 years: - 1.50 to 1.74,Margin of Error; 55 to 64 years: - 1.50 to 1.74,Estimate; 55 to 64 years: - 1.75 to 1.84,Margin of Error; 55 to 64 years: - 1.75 to 1.84,Estimate; 55 to 64 years: - 1.85 to 1.99,Margin of Error; 55 to 64 years: - 1.85 to 1.99,Estimate; 55 to 64 years: - 2.00 to 2.99,Margin of Error; 55 to 64 years: - 2.00 to 2.99,Estimate; 55 to 64 years: - 3.00 to 3.99,Margin of Error; 55 to 64 years: - 3.00 to 3.99,Estimate; 55 to 64 years: - 4.00 to 4.99,Margin of Error; 55 to 64 years: - 4.00 to 4.99,Estimate; 55 to 64 years: - 5.00 and over,Margin of Error; 55 to 64 years: - 5.00 and over,Estimate; 65 to 74 years:,Margin of Error; 65 to 74 years:,Estimate; 65 to 74 years: - Under .50,Margin of Error; 65 to 74 years: - Under .50,Estimate; 65 to 74 years: - .50 to .74,Margin of Error; 65 to 74 years: - .50 to .74,Estimate; 65 to 74 years: - .75 to .99,Margin of Error; 65 to 74 years: - .75 to .99,Estimate; 65 to 74 years: - 1.00 to 1.24,Margin of Error; 65 to 74 years: - 1.00 to 1.24,Estimate; 65 to 74 years: - 1.25 to 1.49,Margin of Error; 65 to 74 years: - 1.25 to 1.49,Estimate; 65 to 74 years: - 1.50 to 1.74,Margin of Error; 65 to 74 years: - 1.50 to 1.74,Estimate; 65 to 74 years: - 1.75 to 1.84,Margin of Error; 65 to 74 years: - 1.75 to 1.84,Estimate; 65 to 74 years: - 1.85 to 1.99,Margin of Error; 65 to 74 years: - 1.85 to 1.99,Estimate; 65 to 74 years: - 2.00 to 2.99,Margin of Error; 65 to 74 years: - 2.00 to 2.99,Estimate; 65 to 74 years: - 3.00 to 3.99,Margin of Error; 65 to 74 years: - 3.00 to 3.99,Estimate; 65 to 74 years: - 4.00 to 4.99,Margin of Error; 65 to 74 years: - 4.00 to 4.99,Estimate; 65 to 74 years: - 5.00 and over,Margin of Error; 65 to 74 years: - 5.00 and over,Estimate; 75 years and over:,Margin of Error; 75 years and over:,Estimate; 75 years and over: - Under .50,Margin of Error; 75 years and over: - Under .50,Estimate; 75 years and over: - .50 to .74,Margin of Error; 75 years and over: - .50 to .74,Estimate; 75 years and over: - .75 to .99,Margin of Error; 75 years and over: - .75 to .99,Estimate; 75 years and over: - 1.00 to 1.24,Margin of Error; 75 years and over: - 1.00 to 1.24,Estimate; 75 years and over: - 1.25 to 1.49,Margin of Error; 75 years and over: - 1.25 to 1.49,Estimate; 75 years and over: - 1.50 to 1.74,Margin of Error; 75 years and over: - 1.50 to 1.74,Estimate; 75 years and over: - 1.75 to 1.84,Margin of Error; 75 years and over: - 1.75 to 1.84,Estimate; 75 years and over: - 1.85 to 1.99,Margin of Error; 75 years and over: - 1.85 to 1.99,Estimate; 75 years and over: - 2.00 to 2.99,Margin of Error; 75 years and over: - 2.00 to 2.99,Estimate; 75 years and over: - 3.00 to 3.99,Margin of Error; 75 years and over: - 3.00 to 3.99,Estimate; 75 years and over: - 4.00 to 4.99,Margin of Error; 75 years and over: - 4.00 to 4.99,Estimate; 75 years and over: - 5.00 and over,Margin of Error; 75 years and over: - 5.00 and over
0400000US48,48,Texas,26340247,5422,2319810,11642,278180,12178,160001,9037,173480,8973,166272,8953,153191,10123,129108,8575,56456,6093,78810,6002,368876,14125,254080,10306,168393,9194,332963,10651,2382081,19496,245819,12731,177392,8627,185137,11007,174943,10201,149738,9566,137884,8050,56977,5993,75792,4906,380898,13139,256376,9749,167751,8727,373374,13170,2332460,16556,199666,9903,145114,9187,164193,9802,138954,7959,142211,8178,137016,8535,53666,4526,71181,6515,396132,13210,274067,12194,191861,10353,418399,13376,2558084,8542,327997,11119,131466,7926,165191,9477,157506,8871,156395,8533,163656,8997,60362,4996,88156,6779,461608,15261,291584,11308,204083,8956,350080,10661,3807105,9144,271373,10567,150948,8353,188420,8883,196247,11305,197763,10048,202653,9089,75616,6090,122949,7768,696088,16942,536728,16432,389342,13019,778978,16807,3592581,8700,189593,9970,149801,9058,170414,8859,161630,8638,171614,10096,171012,7862,67073,5689,101724,7639,604046,14283,484843,14165,392816,13367,928015,18685,3406849,7679,157025,8374,108670,6765,128473,7235,135538,8114,134779,7422,147852,7470,55354,4200,80647,4846,510769,14556,436840,11624,360502,10930,1150400,16694,2929160,5628,127548,6126,91328,5696,107083,5401,106865,6797,118488,7272,115977,5989,40076,3929,70905,5015,427536,11940,358714,8978,299210,10428,1065430,14615,1810564,4526,44098,3413,49694,4347,86926,5489,89781,4596,89597,5418,87425,4729,32776,3679,47063,3140,303509,9085,241299,7756,184520,7156,553876,9723,1201553,4591,40176,3631,39579,3462,68923,4502,77090,4023,84203,4938,78329,5255,25620,1988,40732,2997,237024,7278,162707,7436,99157,5470,248013,8120
